superkingdom	phylum	class	order	family	genus	species	taxid	accession	label
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudocitrobacter	Pseudocitrobacter vendiensis	txid2488306	NR_180316.1	NR_180316.1 Pseudocitrobacter vendiensis strain CPO20170097 16S ribosomal RNA, complete sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella electrica	txid1259973	NR_125461.1	NR_125461.1 Klebsiella electrica strain 1GB 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica	txid54291	NR_114502.1	NR_114502.1 Raoultella ornithinolytica strain ATCC 31898 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella planticola	txid1005996	NR_119214.1	NR_119214.1 Raoultella planticola ATCC 33531 strain DSM 3069 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella terrigena	txid577	NR_037085.1	NR_037085.1 Raoultella terrigena strain 84 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella bongori	txid54736	NR_074888.1	NR_074888.1 Salmonella bongori strain NCTC 12419 16S ribosomal RNA, complete sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	txid90371	NR_074910.1	NR_074910.1 Salmonella enterica subsp. enterica serovar Typhimurium strain LT2 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	txid621	NR_104901.1	NR_104901.1 Shigella boydii strain P288 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	txid622	NR_026332.1	NR_026332.1 Shigella dysenteriae strain ATCC 13313 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	txid623	NR_026331.1	NR_026331.1 Shigella flexneri strain ATCC 29903 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sonnei	txid624	NR_104826.1	NR_104826.1 Shigella sonnei strain CECT 4887 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shimwellia	Shimwellia blattae	txid630626	NR_074908.1	NR_074908.1 Shimwellia blattae DSM 4481 = NBRC 105725 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Siccibacter	Siccibacter colletis	txid1505757	NR_134807.1	NR_134807.1 Siccibacter colletis strain 1383 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Siccibacter	Siccibacter turicensis	txid1388748	NR_118531.1	NR_118531.1 Siccibacter turicensis LMG 23730 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Superficieibacter	Superficieibacter electus	txid2022662	NR_179954.1	NR_179954.1 Superficieibacter electus strain BP-1 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Tenebrionicola	Tenebrionicola larvae	txid2815733	NR_181658.1	NR_181658.1 Tenebrionicola larvae strain YMB-R21 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Trabulsiella guamensis	txid158852	NR_114235.1	NR_114235.1 Trabulsiella guamensis strain NBRC 103172 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Trabulsiella	Trabulsiella odontotermitis	txid379893	NR_043860.1	NR_043860.1 Trabulsiella odontotermitis strain Eant 3-9 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei	txid158877	NR_104934.1	NR_104934.1 Yokenella regensburgei strain CIP 105435 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia amylovora	txid552	NR_114520.1	NR_114520.1 Erwinia amylovora strain BC228 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia aphidicola	txid68334	NR_104724.1	NR_104724.1 Erwinia aphidicola strain X 001 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia billingiae	txid182337	NR_104932.1	NR_104932.1 Erwinia billingiae strain Billing E63 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia endophytica	txid1563158	NR_148650.1	NR_148650.1 Erwinia endophytica strain BSTT30 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia gerundensis	txid1619313	NR_148820.1	NR_148820.1 Duffyella gerundensis strain EM595 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia iniecta	txid1560201	NR_137333.1	NR_137333.1 Winslowiella iniecta strain B120 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia persicina	txid55211	NR_114078.1	NR_114078.1 Erwinia persicina strain NBRC 102418 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia rhapontici	txid55212	NR_118858.1	NR_118858.1 Erwinia rhapontici strain ATCC 29283 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia tasmaniensis	txid465817	NR_074869.1	NR_074869.1 Erwinia tasmaniensis Et1/99 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta calida	txid665913	NR_117304.1	NR_117304.1 Mixta calida strain 1400/07 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta gaviniae	txid665914	NR_117305.1	NR_117305.1 Mixta gaviniae strain A18/07 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta intestinalis	txid1615494	NR_137380.1	NR_137380.1 Mixta intestinalis strain 29Y89B 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta theicola	txid1458355	NR_137415.1	NR_137415.1 Mixta theicola strain QC88-366 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Curtobacterium plantarum	txid221276	NR_104943.1	NR_104943.1 [Curtobacterium] plantarum strain CL63 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Erwinia mediterraneensis	txid2161819	NR_179668.1	NR_179668.1 [Erwinia] mediterraneensis strain Marseille-P5165 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea agglomerans	txid549	NR_111998.1	NR_111998.1 Pantoea agglomerans strain JCM1236 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea allii	txid574096	NR_115258.1	NR_115258.1 Pantoea allii strain BD 390 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea ananatis	txid553	NR_026045.1	NR_026045.1 Pantoea ananatis strain 1846 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea anthophila	txid470931	NR_116113.1	NR_116113.1 Pantoea anthophila strain LMG 2558 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea brenneri	txid472694	NR_116748.1	NR_116748.1 Pantoea brenneri strain LMG 5343 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea coffeiphila	txid1465635	NR_178670.1	NR_178670.1 Pantoea coffeiphila strain Ca04 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea conspicua	txid472705	NR_116247.1	NR_116247.1 Pantoea conspicua strain LMG 24534 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea deleyi	txid470932	NR_116114.1	NR_116114.1 Pantoea deleyi strain LMG 24200 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea dispersa	txid59814	NR_116797.1	NR_116797.1 Pantoea dispersa strain DSM 30073 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea endophytica	txid92488	NR_178843.1	NR_178843.1 Pantoea endophytica strain 596 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea eucalypti	txid470933	NR_116112.1	NR_116112.1 Pantoea eucalypti strain LMG 24197 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea eucrina	txid472693	NR_116246.1	NR_116246.1 Pantoea eucrina strain LMG 2781 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea pleuroti	txid1592631	NR_178694.1	NR_178694.1 Pantoea pleuroti strain JZB 2120015 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea rwandensis	txid1076550	NR_118121.1	NR_118121.1 Pantoea rwandensis strain LMG 26275 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea stewartii	txid66270	NR_104928.1	NR_104928.1 Pantoea stewartii subsp. indologenes strain CIP 104006 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea vagans	txid470934	NR_116115.1	NR_116115.1 Pantoea vagans strain LMG 24199 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Rosenbergiella	Rosenbergiella epipactidis	txid1544694	NR_126303.1	NR_126303.1 Rosenbergiella epipactidis strain 2.1A 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	Tatumella citrea	txid53336	NR_116111.1	NR_116111.1 Tatumella citrea strain LMG 22049 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Enterobacillus	Enterobacillus tribolii	txid1487935	NR_136431.1	NR_136431.1 Enterobacillus tribolii strain IG-V01 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia alvei	txid569	NR_112985.1	NR_112985.1 Hafnia alvei strain JCM 1666 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia paralvei	txid546367	NR_116898.1	NR_116898.1 Hafnia paralvei strain ATCC 29927 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus	txid82983	NR_025334.1	NR_025334.1 Obesumbacterium proteus strain 42 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	txid582	NR_113580.1	NR_113580.1 Morganella morganii strain NBRC 3848 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus alimentorum	txid1973495	NR_163665.1	NR_163665.1 Proteus alimentorum strain 08MAS0041 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus cibi	txid2050966	NR_179961.1	NR_179961.1 Proteus cibi strain FJ2001126-3 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus columbae	txid1987580	NR_159332.1	NR_159332.1 Proteus columbae strain 08MAS2615 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus faecis	txid2050967	NR_179839.1	NR_179839.1 Proteus faecis strain TJ1636 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus hauseri	txid183417	NR_104767.1	NR_104767.1 Proteus hauseri strain DSM 14437 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	txid584	NR_114419.1	NR_114419.1 Proteus mirabilis strain ATCC 29906 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus penneri	txid102862	NR_043998.1	NR_043998.1 Proteus penneri strain NCTC 12737 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus terrae	txid626774	NR_149294.1	NR_149294.1 Proteus terrae subsp. cibarius strain JS9 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris	txid585	NR_115878.1	NR_115878.1 Proteus vulgaris strain ATCC 29905 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	txid520999	NR_115879.1	NR_115879.1 Providencia alcalifaciens DSM 30120 strain NCTC 10286 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia burhodogranariea	txid1141662	NR_104914.1	NR_104914.1 Providencia burhodogranariea DSM 19968 strain B 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia huaxiensis	txid2027290	NR_174258.1	NR_174258.1 Providencia huaxiensis strain WCHPr000369 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rettgeri	txid587	NR_042413.1	NR_042413.1 Providencia rettgeri strain DSM 4542 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rustigianii	txid158850	NR_042411.1	NR_042411.1 Providencia rustigianii strain DSM 4541 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii	txid588	NR_024848.1	NR_024848.1 Providencia stuartii strain ATCC 29914 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia vermicola	txid333965	NR_042415.1	NR_042415.1 Providencia vermicola strain OP1 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Acerihabitans	Acerihabitans arboris	txid2691583	NR_180978.1	NR_180978.1 Acerihabitans arboris strain SAP-6 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria alni	txid71656	NR_114705.1	NR_114705.1 Brenneria alni strain ICMP 12481 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria nigrifluens	txid1121120	NR_114713.1	NR_114713.1 Brenneria nigrifluens DSM 30175 = ATCC 13028 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria populi Li et al. 2015	txid1505588	NR_144604.1	NR_144604.1 Brenneria populi strain D9-5 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria roseae	txid1508507	NR_125699.1	NR_125699.1 Brenneria roseae subsp. americana strain FRB 223 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya poaceiphila	txid568768	NR_181128.1	NR_181128.1 Dickeya poaceiphila 16S ribosomal RNA, complete sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium aroidearum	txid1201031	NR_159925.1	NR_159925.1 Pectobacterium aroidearum strain SCRI 109 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium betavasculorum	txid55207	NR_118292.1	NR_118292.1 Pectobacterium betavasculorum strain CFBP 2122 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium brasiliense	txid180957	NR_118224.1	NR_118224.1 Pectobacterium brasiliense strain 212 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium carotovorum	txid554	NR_118227.1	NR_118227.1 Pectobacterium carotovorum strain CFBP2046 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium odoriferum	txid78398	NR_025316.1	NR_025316.1 Pectobacterium odoriferum strain LMG 17566 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium parmentieri	txid1905730	NR_153752.1	NR_153752.1 Pectobacterium parmentieri strain RNS 08-42-1A 16S ribosomal RNA, complete sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium polaris	txid2042057	NR_159086.1	NR_159086.1 Pectobacterium polaris strain NIBIO1392 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium wasabiae	txid1175631	NR_118293.1	NR_118293.1 Pectobacterium wasabiae CFBP 3304 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Samsonia	Samsonia erythrinae	txid160434	NR_028786.1	NR_028786.1 Samsonia erythrinae strain CFBP 5236 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Ewingella	Ewingella americana	txid41202	NR_104925.1	NR_104925.1 Ewingella americana strain CIP 81.94 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aceris	txid2703885	NR_180980.1	NR_180980.1 Rahnella aceris strain SAP-19 16S ribosomal RNA, partial sequence
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	txid745277	NR_025337.1	NR_025337.1 Rahnella aquatilis CIP 78.65 = ATCC 33071 strain DSM 4594 16S ribosomal RNA, partial sequence
